	Series1_NHBE_Mock_1	Series1_NHBE_Mock_2	Series1_NHBE_Mock_3	Series9_NHBE_Mock_1	Series9_NHBE_Mock_2	Series9_NHBE_Mock_3	Series9_NHBE_Mock_4	Series1_NHBE_SARS-CoV-2_1	Series1_NHBE_SARS-CoV-2_2	Series1_NHBE_SARS-CoV-2_3	Series9_NHBE_IAV_1	Series9_NHBE_IAV_2	Series9_NHBE_IAV_3	Series9_NHBE_IAV_4	Series9_NHBE_IAVdNS1_1	Series9_NHBE_IAVdNS1_2	Series9_NHBE_IAVdNS1_3	Series9_NHBE_IAVdNS1_4	Series2_A549_Mock_1	Series2_A549_Mock_2	Series2_A549_Mock_3	Series3_A549_Mock_1	Series3_A549_Mock_2	Series4_A549_Mock_1	Series4_A549_Mock_2	Series5_A549_Mock_1	Series5_A549_Mock_2	Series5_A549_Mock_3	Series8_A549_Mock_1	Series8_A549_Mock_2	Series8_A549_Mock_3	Series2_A549_SARS-CoV-2_1	Series2_A549_SARS-CoV-2_2	Series2_A549_SARS-CoV-2_3	Series5_A549_SARS-CoV-2_1	Series5_A549_SARS-CoV-2_2	Series5_A549_SARS-CoV-2_3	Series4_A549_IAV_1	Series4_A549_IAV_2	Series3_A549_RSV_1	Series3_A549_RSV_2	Series8_A549_HPIV3_3	Series8_A549_HPIV3_2	Series8_A549_HPIV3_1	Series7_Calu3_Mock_1	Series7_Calu3_Mock_2	Series7_Calu3_Mock_3	Series7_Calu3_SARS-CoV-2_1	Series7_Calu3_SARS-CoV-2_2	Series7_Calu3_SARS-CoV-2_3	Series15_HealthyLungBiopsy_2	Series15_HealthyLungBiopsy_1	Series15_COVID19Lung_2	Series15_COVID19Lung_1
GJB3	6.983789965258135	6.872128101338986	7.353081920515432	7.074116816197362	7.190676034332207	7.343426229147367	8.045588280803528	7.141245122350491	6.953684210870537	8.200837258379849	8.911125383710678	7.44716835960004	7.2456550675945355	6.617402977974478	7.913155185928068	7.5126175446745105	7.528869256642251	8.183118079394745	3.1354942159291497	2.772588722239781	1.791759469228055	0.6931471805599453	0.0	0.0	0.6931471805599453	2.302585092994046	2.0794415416798357	2.0794415416798357	1.6094379124341003	1.0986122886681098	1.3862943611198906	2.995732273553991	2.995732273553991	3.295836866004329	2.0794415416798357	2.5649493574615367	3.4965075614664802	1.6094379124341003	1.0986122886681098	0.6931471805599453	0.0	2.6390573296152584	2.6390573296152584	2.3978952727983707	5.717027701406222	6.504288173536645	7.19668657083435	7.180069874302796	6.483107351457199	7.236339342754344	0.0	4.6913478822291435	0.0	0.0
TRHDE	1.0986122886681098	0.0	1.791759469228055	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	5.43372200355424	5.575949103146316	6.892641641172089	5.733341276897746	5.043425116919247	5.802118375377063	4.110873864173311	2.70805020110221	2.1972245773362196	0.0
CHST4	2.3978952727983707	1.9459101490553132	2.5649493574615367	1.9459101490553132	2.1972245773362196	2.302585092994046	2.1972245773362196	2.1972245773362196	1.9459101490553132	2.70805020110221	3.091042453358316	1.791759469228055	2.1972245773362196	1.791759469228055	1.3862943611198906	1.791759469228055	2.1972245773362196	2.8903717578961645	0.0	0.6931471805599453	0.0	2.3978952727983707	1.3862943611198906	0.0	1.0986122886681098	0.6931471805599453	0.0	1.0986122886681098	0.0	0.0	0.6931471805599453	0.0	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	6.018593214496234	6.54534966033442	7.501634457883413	6.455198563340122	5.934894195619588	6.692083742506628	2.4849066497880004	1.0986122886681098	0.6931471805599453	0.0
ARHGEF35	4.060443010546419	4.02535169073515	4.532599493153256	2.772588722239781	3.4011973816621555	3.8918202981106265	4.762173934797756	4.060443010546419	4.02535169073515	5.442417710521793	5.41610040220442	3.7376696182833684	3.5263605246161616	3.2188758248682006	5.10594547390058	4.532599493153256	4.406719247264253	4.844187086458591	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.6931471805599453	0.0	0.0	0.6931471805599453	1.0986122886681098	1.6094379124341003	0.0	1.791759469228055	1.791759469228055	1.9459101490553132	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	2.772588722239781	3.367295829986474	3.912023005428146	3.8918202981106265	3.1780538303479458	3.713572066704308	3.7612001156935624	3.044522437723423	0.0	0.0
ZNF816	4.983606621708336	5.220355825078324	5.62040086571715	3.295836866004329	2.772588722239781	3.912023005428146	4.709530201312334	4.890349128221754	5.135798437050262	5.831882477283517	5.351858133476067	3.6109179126442243	4.68213122712422	3.5553480614894135	4.143134726391533	3.4011973816621555	4.30406509320417	4.219507705176107	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.6931471805599453	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	4.59511985013459	4.68213122712422	5.713732805509369	5.579729825986222	5.043425116919247	5.3612921657094255	3.7612001156935624	4.406719247264253	2.4849066497880004	0.0
ZNF808	4.007333185232471	4.442651256490317	4.919980925828125	2.4849066497880004	2.70805020110221	3.258096538021482	4.07753744390572	3.970291913552122	4.02535169073515	5.0238805208462765	4.605170185988092	3.1354942159291497	3.4657359027997265	2.5649493574615367	3.6635616461296463	3.091042453358316	3.912023005428146	2.772588722239781	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.6931471805599453	1.3862943611198906	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.332204510175204	4.219507705176107	0.0	0.0
EIF1AY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.736198448394496	4.3694478524670215	3.5263605246161616	5.5254529391317835	5.736572297479192	3.7376696182833684	4.795790545596741	4.189654742026425	4.07753744390572	4.276666119016055	2.5649493574615367	3.044522437723423	3.784189633918261	5.2832037287379885	4.983606621708336	4.736198448394496	4.356708826689592	4.31748811353631	5.017279836814924	4.48863636973214	2.70805020110221	4.770684624465665	4.30406509320417	4.343805421853684	4.204692619390966	4.330733340286331	0.0	0.0	0.0	0.0	0.0	0.0	6.236369590203704	6.923628628138427	3.7612001156935624	0.0
NR5A2	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	1.0986122886681098	0.0	0.6931471805599453	1.9459101490553132	0.6931471805599453	1.0986122886681098	0.0	0.6931471805599453	0.6931471805599453	1.0986122886681098	1.0986122886681098	5.918893854273146	5.247024072160486	4.8283137373023015	5.883322388488279	5.762051382780177	4.574710978503383	5.204006687076795	5.82600010738045	5.849324779946859	5.768320995793772	2.0794415416798357	4.624972813284271	5.147494476813453	6.295266001439646	5.855071922202427	5.60947179518496	5.886104031450156	6.455198563340122	6.80903930604298	5.327876168789581	3.8066624897703196	4.927253685157205	4.276666119016055	5.384495062789089	5.135798437050262	5.703782474656201	3.8918202981106265	4.04305126783455	5.25227342804663	4.770684624465665	4.330733340286331	4.7535901911063645	5.831882477283517	5.1298987149230735	0.0	0.0
GZMA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.564348191467836	6.535241271013659	2.1972245773362196	0.0
ZNF385D	1.3862943611198906	2.0794415416798357	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.0986122886681098	1.0986122886681098	1.3862943611198906	2.833213344056216	1.9459101490553132	0.0	1.0986122886681098	0.0	1.9459101490553132	2.1972245773362196	1.9459101490553132	2.3978952727983707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	6.368187186350492	5.267858159063328	0.0	0.0
WT1	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	5.19295685089021	4.48863636973214	4.418840607796598	4.110873864173311	4.174387269895637	2.8903717578961645	3.9318256327243257	5.0106352940962555	5.19295685089021	4.867534450455582	1.791759469228055	3.970291913552122	4.31748811353631	5.204006687076795	5.049856007249537	4.762173934797756	4.634728988229636	4.700480365792417	5.278114659230517	4.127134385045092	2.302585092994046	3.258096538021482	2.4849066497880004	5.231108616854587	4.804021044733257	5.3230099791384085	0.0	1.0986122886681098	1.0986122886681098	0.6931471805599453	0.0	1.0986122886681098	3.6109179126442243	2.70805020110221	0.0	0.0
GLI2	1.9459101490553132	2.3978952727983707	2.4849066497880004	1.6094379124341003	1.9459101490553132	1.3862943611198906	1.0986122886681098	1.791759469228055	1.0986122886681098	2.1972245773362196	1.791759469228055	0.6931471805599453	1.6094379124341003	1.3862943611198906	1.0986122886681098	1.3862943611198906	0.0	0.6931471805599453	7.267525427828172	6.6039438246004725	6.320768294250582	5.673323267171493	5.564520407322694	5.111987788356544	5.908082938168931	7.014814351275545	7.052721049232323	6.984716320118266	3.828641396489095	5.666426688112432	6.124683390894205	7.252762418053187	7.261927092702751	7.024649030453636	6.862757913051401	6.815639990074331	7.478734825567875	5.3230099791384085	4.174387269895637	5.517452896464707	4.927253685157205	6.745236349484363	6.54965074223381	6.661854740545311	2.6390573296152584	3.2188758248682006	4.634728988229636	4.820281565605037	4.442651256490317	5.153291594497779	4.02535169073515	5.278114659230517	1.3862943611198906	0.0
NCCRP1	5.973809611869261	5.940171252720432	6.448889394146858	6.161207321695077	6.46302945692067	6.504288173536645	7.190676034332207	6.3578422665081	6.09807428216624	7.369600720526409	6.906754778648554	5.198497031265826	6.3080984415095305	5.7899601708972535	6.849066282633458	6.331501849893691	6.46302945692067	7.172424577124845	1.9459101490553132	1.0986122886681098	0.0	2.70805020110221	2.70805020110221	1.0986122886681098	1.0986122886681098	2.0794415416798357	1.9459101490553132	1.6094379124341003	0.0	0.6931471805599453	1.791759469228055	1.3862943611198906	1.3862943611198906	1.791759469228055	2.302585092994046	3.091042453358316	2.4849066497880004	0.6931471805599453	0.0	2.70805020110221	1.0986122886681098	1.6094379124341003	0.6931471805599453	2.0794415416798357	2.8903717578961645	3.4965075614664802	4.499809670330265	4.406719247264253	3.7612001156935624	4.770684624465665	1.791759469228055	2.9444389791664403	0.0	0.0
AGR3	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	1.0986122886681098	0.0	0.0	0.6931471805599453	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	0.0	1.3862943611198906	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	3.784189633918261	4.0943445622221	4.875197323201151	3.091042453358316	3.044522437723423	2.9444389791664403	5.707110264748875	6.309918278226516	1.9459101490553132	0.0
KDM5D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.43372200355424	4.983606621708336	4.564348191467836	6.646390514847729	6.505784060128229	4.2626798770413155	4.61512051684126	4.983606621708336	4.997212273764115	4.787491742782046	2.1972245773362196	3.4339872044851463	4.07753744390572	5.517452896464707	5.472270673671475	4.955827057601261	4.663439094112067	4.8283137373023015	5.568344503761097	4.68213122712422	2.995732273553991	5.780743515792329	5.298317366548036	4.356708826689592	4.1588830833596715	4.477336814478207	0.0	0.0	0.0	0.0	0.0	0.0	6.78105762593618	7.342131730584722	3.828641396489095	0.6931471805599453
HCN2	2.1972245773362196	1.3862943611198906	2.8903717578961645	2.3978952727983707	2.6390573296152584	2.0794415416798357	3.2188758248682006	1.791759469228055	1.9459101490553132	2.8903717578961645	3.8918202981106265	2.302585092994046	2.772588722239781	2.302585092994046	2.8903717578961645	3.044522437723423	2.995732273553991	3.6109179126442243	6.608000625296087	5.976350909297934	5.8289456176102075	7.416979621381154	7.1731917424865985	4.844187086458591	5.5134287461649825	6.47543271670409	6.434546518787453	6.320768294250582	4.997212273764115	5.056245805348308	5.564520407322694	6.634633357861686	6.539585955617669	6.327936783729195	6.12029741895095	6.950814768442584	7.226936018493289	4.812184355372417	4.143134726391533	6.848005274576363	6.375024819828097	5.003946305945459	4.997212273764115	4.941642422609304	1.9459101490553132	1.0986122886681098	2.1972245773362196	1.9459101490553132	1.3862943611198906	2.3978952727983707	0.0	1.6094379124341003	0.0	0.0
LRRC25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.075173815233827	5.332718793265369	2.995732273553991	1.3862943611198906
GATA4	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	1.0986122886681098	0.6931471805599453	1.6094379124341003	4.543294782270004	4.174387269895637	3.6375861597263857	4.787491742782046	4.406719247264253	2.5649493574615367	3.4011973816621555	4.700480365792417	4.6443908991413725	4.442651256490317	2.4849066497880004	3.2188758248682006	3.9512437185814275	4.477336814478207	4.61512051684126	4.442651256490317	4.465908118654584	4.356708826689592	4.795790545596741	3.367295829986474	2.1972245773362196	3.58351893845611	2.833213344056216	3.9512437185814275	3.6888794541139363	3.8501476017100584	3.258096538021482	4.060443010546419	4.875197323201151	4.499809670330265	3.6109179126442243	4.51085950651685	1.9459101490553132	0.6931471805599453	0.0	0.0
FGL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.6931471805599453	1.0986122886681098	0.6931471805599453	0.6931471805599453	1.3862943611198906	5.823045895483019	5.484796933490655	5.181783550292085	2.302585092994046
KCNS1	2.0794415416798357	1.6094379124341003	0.6931471805599453	1.791759469228055	1.0986122886681098	0.6931471805599453	1.6094379124341003	1.6094379124341003	1.6094379124341003	3.1780538303479458	2.1972245773362196	1.3862943611198906	1.0986122886681098	1.0986122886681098	2.0794415416798357	2.1972245773362196	1.6094379124341003	1.791759469228055	0.6931471805599453	1.3862943611198906	0.0	1.0986122886681098	1.0986122886681098	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.844187086458591	5.342334251964811	6.5337888379333435	5.986452005284438	5.135798437050262	6.129050210060545	2.0794415416798357	1.9459101490553132	0.0	0.6931471805599453
SFTA3	2.833213344056216	2.302585092994046	3.5553480614894135	2.3978952727983707	2.302585092994046	1.791759469228055	0.6931471805599453	2.772588722239781	2.6390573296152584	3.5553480614894135	2.0794415416798357	1.791759469228055	1.0986122886681098	1.0986122886681098	1.3862943611198906	0.0	1.0986122886681098	2.0794415416798357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.740519359606223	6.07993319509559	0.0	0.0
SLFN12	5.170483995038151	4.812184355372417	5.407171771460119	3.6888794541139363	3.7612001156935624	4.31748811353631	4.927253685157205	4.762173934797756	4.919980925828125	6.016157159698354	5.814130531825066	4.356708826689592	4.584967478670572	4.02535169073515	5.6131281063880705	5.111987788356544	5.857933154483459	5.8971538676367405	1.0986122886681098	0.6931471805599453	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	1.3862943611198906	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	0.0	1.3862943611198906	1.6094379124341003	0.0	1.0986122886681098	0.0	1.0986122886681098	0.0	1.0986122886681098	0.0	1.3862943611198906	0.0	0.6931471805599453	2.302585092994046	2.3978952727983707	1.791759469228055	1.6094379124341003	4.110873864173311	4.990432586778736	0.0	0.0
LCP1	4.6443908991413725	4.499809670330265	4.74493212836325	3.8918202981106265	3.9512437185814275	3.367295829986474	4.31748811353631	4.30406509320417	4.418840607796598	5.605802066295998	5.720311776607412	4.290459441148391	2.995732273553991	2.833213344056216	4.127134385045092	3.295836866004329	3.6109179126442243	3.6375861597263857	2.4849066497880004	1.6094379124341003	1.791759469228055	1.6094379124341003	2.302585092994046	0.6931471805599453	1.0986122886681098	1.9459101490553132	2.0794415416798357	1.6094379124341003	0.0	1.3862943611198906	1.0986122886681098	2.70805020110221	2.6390573296152584	2.1972245773362196	2.772588722239781	2.70805020110221	3.4657359027997265	0.0	0.0	1.3862943611198906	1.791759469228055	2.0794415416798357	2.1972245773362196	2.0794415416798357	7.365812837209472	7.718685495198466	8.63497622707262	7.909856667269403	7.288927694521257	7.894318063841624	7.896924656268864	8.810459642161918	7.8160138391590275	5.062595033026967
SH2D1A	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8501476017100584	5.998936561946683	0.0	0.0
ZNF578	3.5263605246161616	3.4965075614664802	4.0943445622221	2.302585092994046	1.6094379124341003	2.3978952727983707	2.9444389791664403	3.6888794541139363	3.6109179126442243	4.564348191467836	4.477336814478207	3.091042453358316	2.5649493574615367	2.5649493574615367	2.8903717578961645	1.9459101490553132	3.4011973816621555	3.1780538303479458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	0.6931471805599453	4.2626798770413155	4.68213122712422	0.0	0.0
SLC1A3	4.48863636973214	4.442651256490317	4.795790545596741	3.332204510175204	3.4339872044851463	3.1780538303479458	4.04305126783455	3.9889840465642745	4.3694478524670215	5.293304824724492	4.1588830833596715	2.3978952727983707	4.48863636973214	3.6109179126442243	5.135798437050262	4.605170185988092	6.1903154058531475	5.934894195619588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	3.4965075614664802	3.332204510175204	3.6375861597263857	2.833213344056216	3.1780538303479458	3.970291913552122	4.465908118654584	3.970291913552122	4.394449154672439	4.2626798770413155	6.878326468291325	3.784189633918261	0.6931471805599453
GATA2	0.0	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	1.6094379124341003	0.0	0.6931471805599453	0.0	0.0	0.0	1.0986122886681098	0.0	4.2626798770413155	3.6109179126442243	3.258096538021482	4.174387269895637	3.8918202981106265	2.1972245773362196	3.295836866004329	4.454347296253507	4.204692619390966	4.394449154672439	2.0794415416798357	2.833213344056216	3.4965075614664802	4.477336814478207	4.31748811353631	4.04305126783455	3.4339872044851463	4.060443010546419	4.23410650459726	2.772588722239781	1.6094379124341003	3.6375861597263857	2.995732273553991	3.5553480614894135	3.4011973816621555	3.713572066704308	4.060443010546419	5.030437921392435	5.849324779946859	5.3981627015177525	4.59511985013459	5.293304824724492	7.085064293952548	6.9975959829819265	0.0	0.0
MESP1	0.6931471805599453	0.0	1.0986122886681098	0.6931471805599453	1.0986122886681098	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	1.0986122886681098	0.6931471805599453	1.3862943611198906	4.770684624465665	4.290459441148391	4.127134385045092	5.3471075307174685	5.10594547390058	3.58351893845611	3.6375861597263857	4.653960350157523	4.499809670330265	3.8066624897703196	4.406719247264253	2.70805020110221	2.995732273553991	4.997212273764115	5.075173815233827	4.624972813284271	4.532599493153256	3.912023005428146	4.48863636973214	1.791759469228055	1.3862943611198906	4.174387269895637	3.6635616461296463	3.4965075614664802	3.1780538303479458	2.995732273553991	3.8501476017100584	4.59511985013459	5.099866427824199	3.58351893845611	3.4011973816621555	4.04305126783455	0.6931471805599453	2.1972245773362196	0.0	0.0
LEFTY2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.295836866004329	3.332204510175204	0.0	0.0
HKDC1	3.5553480614894135	3.5553480614894135	3.828641396489095	1.0986122886681098	1.3862943611198906	1.3862943611198906	1.6094379124341003	3.5263605246161616	2.3978952727983707	3.828641396489095	3.367295829986474	1.3862943611198906	2.0794415416798357	0.6931471805599453	1.3862943611198906	0.6931471805599453	0.6931471805599453	1.3862943611198906	7.816416983691801	7.29776828253138	6.945051063725834	7.56164174558878	7.252762418053187	5.961005339623274	6.431331081933479	7.428927194802272	7.344072850573066	7.223295679562314	4.890349128221754	6.543911845564792	6.970730078143525	7.949091499830517	7.8961806086154915	7.563200592358071	8.050384453067021	7.860956364876389	8.619388703730907	6.063785208687608	4.6443908991413725	6.369900982828227	6.082218910376446	6.933423025730715	6.923628628138427	7.029972911706386	6.8690144506657065	7.396335293800808	8.333510708982942	7.549609165154532	6.945051063725834	7.727535110475448	3.4965075614664802	4.007333185232471	1.0986122886681098	0.0
RIMS4	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.6931471805599453	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	1.3862943611198906	4.553876891600541	4.110873864173311	3.8918202981106265	2.9444389791664403	2.995732273553991	2.772588722239781	3.091042453358316	4.90527477843843	4.605170185988092	4.574710978503383	3.091042453358316	3.6888794541139363	3.6888794541139363	4.762173934797756	4.795790545596741	4.382026634673881	4.382026634673881	4.61512051684126	5.0369526024136295	1.6094379124341003	1.3862943611198906	1.3862943611198906	1.3862943611198906	3.1780538303479458	3.5553480614894135	2.8903717578961645	2.1972245773362196	2.302585092994046	3.1354942159291497	3.044522437723423	2.4849066497880004	3.295836866004329	2.9444389791664403	1.9459101490553132	0.0	0.0
FGF11	7.7706452341291765	7.76004068088038	8.118505067587098	6.723832440821209	6.628041376179533	6.664409020350408	7.280697195384741	7.615791072035833	7.683403681053826	8.713582005421628	7.7437032581737535	6.29156913955832	7.069874128458572	6.251903883165888	6.870053411798126	6.4692503167957724	6.982862751468942	7.337587743538596	4.248495242049359	3.7376696182833684	3.1354942159291497	4.454347296253507	4.356708826689592	2.772588722239781	2.9444389791664403	4.110873864173311	3.9318256327243257	3.9889840465642745	2.3978952727983707	2.833213344056216	2.995732273553991	4.442651256490317	4.04305126783455	3.9512437185814275	4.143134726391533	4.852030263919617	5.099866427824199	3.044522437723423	1.0986122886681098	3.1780538303479458	3.6635616461296463	3.332204510175204	2.995732273553991	3.258096538021482	2.5649493574615367	2.833213344056216	3.4339872044851463	3.091042453358316	2.4849066497880004	3.091042453358316	3.295836866004329	5.062595033026967	0.0	0.0
AKR1B10	6.658011045870748	6.553933404025811	7.079184394609668	4.219507705176107	4.02535169073515	5.111987788356544	5.598421958998375	6.3578422665081	6.48768401848461	7.2682230211595655	5.802118375377063	3.8918202981106265	5.318119993844216	4.465908118654584	5.099866427824199	4.356708826689592	5.017279836814924	5.6240175061873385	11.205639145543591	10.629222922689225	10.481700760003815	11.114520376172287	10.9868508304415	9.673445259530762	10.350446429473651	10.907844105278517	10.759051157340364	10.710543607203856	9.135724578595394	9.755219535867026	10.287865208313807	11.479151491363016	11.274439823356749	10.985326620618407	10.172025031140222	9.814000386034591	10.567051430554399	10.420523850078832	9.083869707922235	9.32750099174976	9.080003870248179	10.153156182789694	9.947265174882016	10.385265343493456	5.501258210544727	6.2166061010848646	6.93828448401696	6.2766434893416445	5.552959584921617	6.1903154058531475	1.6094379124341003	0.0	4.499809670330265	0.0
PLA2G4F	3.7376696182833684	3.912023005428146	4.174387269895637	2.833213344056216	3.044522437723423	2.833213344056216	3.828641396489095	2.9444389791664403	2.772588722239781	4.406719247264253	3.912023005428146	1.6094379124341003	3.4965075614664802	2.9444389791664403	3.091042453358316	2.9444389791664403	3.6109179126442243	3.6888794541139363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6094379124341003	1.791759469228055	3.4011973816621555	2.1972245773362196	1.3862943611198906	1.791759469228055	4.59511985013459	3.295836866004329	0.0	0.0
PCED1B	4.727387818712341	4.624972813284271	4.61512051684126	3.828641396489095	3.5553480614894135	3.4011973816621555	3.9318256327243257	4.330733340286331	4.060443010546419	5.616771097666572	4.804021044733257	3.4339872044851463	3.58351893845611	3.044522437723423	3.912023005428146	3.5553480614894135	3.871201010907891	4.59511985013459	7.8709295967551425	7.3833681469923835	7.046647277848756	7.473637108496206	7.148345743900068	5.82600010738045	6.437751649736401	7.940583827104244	7.9355873855892	7.71333788887187	6.453624998892692	6.432940092739179	6.877296071497429	8.048788283534199	7.932362154339751	7.69484807238461	8.06211758275474	8.22389538017882	8.850087606689566	6.131226489483141	4.969813299576001	6.416732282512326	5.8916442118257715	7.116394144093465	6.932447891572509	7.239214973779806	3.58351893845611	4.219507705176107	4.634728988229636	4.941642422609304	3.9512437185814275	4.919980925828125	5.645446897643238	5.438079308923196	0.0	0.0
P2RY12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.772588722239781	1.6094379124341003	0.0	0.0
