	Series1_NHBE_Mock_1	Series1_NHBE_Mock_2	Series1_NHBE_Mock_3	Series9_NHBE_Mock_1	Series9_NHBE_Mock_2	Series9_NHBE_Mock_3	Series9_NHBE_Mock_4	Series1_NHBE_SARS-CoV-2_1	Series1_NHBE_SARS-CoV-2_2	Series1_NHBE_SARS-CoV-2_3	Series9_NHBE_IAV_1	Series9_NHBE_IAV_2	Series9_NHBE_IAV_3	Series9_NHBE_IAV_4	Series9_NHBE_IAVdNS1_1	Series9_NHBE_IAVdNS1_2	Series9_NHBE_IAVdNS1_3	Series9_NHBE_IAVdNS1_4	Series2_A549_Mock_1	Series2_A549_Mock_2	Series2_A549_Mock_3	Series3_A549_Mock_1	Series3_A549_Mock_2	Series4_A549_Mock_1	Series4_A549_Mock_2	Series5_A549_Mock_1	Series5_A549_Mock_2	Series5_A549_Mock_3	Series8_A549_Mock_1	Series8_A549_Mock_2	Series8_A549_Mock_3	Series2_A549_SARS-CoV-2_1	Series2_A549_SARS-CoV-2_2	Series2_A549_SARS-CoV-2_3	Series5_A549_SARS-CoV-2_1	Series5_A549_SARS-CoV-2_2	Series5_A549_SARS-CoV-2_3	Series4_A549_IAV_1	Series4_A549_IAV_2	Series3_A549_RSV_1	Series3_A549_RSV_2	Series8_A549_HPIV3_3	Series8_A549_HPIV3_2	Series8_A549_HPIV3_1	Series7_Calu3_Mock_1	Series7_Calu3_Mock_2	Series7_Calu3_Mock_3	Series7_Calu3_SARS-CoV-2_1	Series7_Calu3_SARS-CoV-2_2	Series7_Calu3_SARS-CoV-2_3	Series15_HealthyLungBiopsy_2	Series15_HealthyLungBiopsy_1	Series15_COVID19Lung_2	Series15_COVID19Lung_1
PRDM2	6.928537818164665	6.831953565565855	7.1853870155804165	5.455321115357702	5.375278407684165	5.19295685089021	6.07073772800249	6.674561391814426	6.744059186311348	7.843848638152472	7.091742115095153	5.652489180268651	5.697093486505405	5.117993812416755	5.945420608606575	5.375278407684165	6.222576268071369	5.948034989180646	6.137727054086234	5.638354669333745	5.3471075307174685	5.541263545158426	5.541263545158426	4.477336814478207	5.293304824724492	6.139884552226255	6.218600119691729	6.008813185442595	2.4849066497880004	4.718498871295094	5.375278407684165	6.453624998892692	6.184148890937483	5.993961427306569	6.248042874508429	6.274762021241939	6.844815479208263	5.493061443340548	3.8501476017100584	4.23410650459726	3.6635616461296463	5.823045895483019	5.616771097666572	6.142037405587356	5.356586274672012	5.442417710521793	6.594413459749778	6.293419278846481	5.517452896464707	6.18826412308259	6.647688373563329	7.872836175025724	0.0	0.6931471805599453
TMEM51	5.337538079701318	5.420534999272286	5.950642552587727	4.787491742782046	4.955827057601261	5.075173815233827	5.598421958998375	5.62040086571715	5.5093883366279774	6.70073110954781	6.415096959171596	4.820281565605037	4.787491742782046	4.060443010546419	5.8377304471659395	5.53338948872752	5.5053315359323625	5.991464547107982	6.647688373563329	6.182084906716632	5.955837369464831	6.450470422144176	6.261491684321042	4.812184355372417	5.634789603169249	6.709304340258298	6.617402977974478	6.511745329644728	4.3694478524670215	5.247024072160486	5.631211781821365	6.853299093186078	6.684611727667927	6.467698726104354	6.940222469119639	6.877296071497429	7.58629630715272	5.3612921657094255	3.970291913552122	5.420534999272286	5.170483995038151	6.587550014824796	6.53813982376767	6.651571873589727	6.437751649736401	7.023758954738443	7.771488760117616	7.512071245835466	6.956545443151569	7.698936199813447	6.082218910376446	8.209852481301272	1.3862943611198906	0.0
FAM131C	2.772588722239781	3.367295829986474	3.5263605246161616	2.6390573296152584	2.0794415416798357	2.4849066497880004	3.044522437723423	2.9444389791664403	2.5649493574615367	4.02535169073515	3.1780538303479458	1.791759469228055	2.302585092994046	1.9459101490553132	2.833213344056216	2.302585092994046	2.833213344056216	3.332204510175204	4.941642422609304	4.330733340286331	4.127134385045092	5.214935757608986	4.875197323201151	3.2188758248682006	3.8066624897703196	4.68213122712422	4.584967478670572	4.804021044733257	4.30406509320417	3.6375861597263857	4.290459441148391	4.890349128221754	4.955827057601261	4.68213122712422	4.718498871295094	5.117993812416755	5.407171771460119	2.833213344056216	2.302585092994046	4.31748811353631	3.9318256327243257	4.394449154672439	4.174387269895637	4.189654742026425	2.4849066497880004	3.1780538303479458	4.330733340286331	3.1354942159291497	2.3978952727983707	3.4339872044851463	0.0	0.0	0.0	0.0
EMC1	7.004881989712859	6.862757913051401	7.379008127628304	6.29156913955832	6.297109319933935	6.42648845745769	7.095893221097532	6.913737350659685	6.873163834212518	8.013343181386672	8.095293776844649	6.682108597449809	6.834108738813838	6.091309882077698	6.878326468291325	6.320768294250582	6.8690144506657065	6.86484777797086	7.2399325913204695	6.660575149839686	6.352629396319567	6.76849321164863	6.683360945766275	5.568344503761097	6.16541785423142	7.315218389752975	7.239214973779806	7.149131598557407	5.099866427824199	5.908082938168931	6.553933404025811	7.463363045520021	7.280697195384741	7.007600613951853	7.4770384723196965	7.416378479192928	7.9665866976384025	6.210600077024653	5.049856007249537	5.659482215759621	5.3230099791384085	7.016609683894219	6.7464121285733745	7.089243155027514	6.467698726104354	7.050989447068045	8.064007347096661	7.005789019253503	6.376726947898627	7.078341579557671	6.3784261836515865	7.249925536717988	2.9444389791664403	1.0986122886681098
NBL1	0.0	1.3862943611198906	0.0	0.0	0.0	1.791759469228055	2.5649493574615367	1.3862943611198906	1.3862943611198906	1.0986122886681098	0.6931471805599453	0.0	0.0	0.0	2.9444389791664403	2.1972245773362196	2.772588722239781	3.332204510175204	2.4849066497880004	1.791759469228055	2.1972245773362196	0.6931471805599453	0.6931471805599453	0.6931471805599453	1.9459101490553132	1.0986122886681098	1.0986122886681098	0.6931471805599453	0.0	0.0	0.0	1.9459101490553132	2.5649493574615367	2.0794415416798357	0.0	0.0	1.3862943611198906	0.0	0.0	1.0986122886681098	0.0	0.0	0.0	0.0	0.6931471805599453	2.1972245773362196	2.995732273553991	1.0986122886681098	1.0986122886681098	2.772588722239781	3.6109179126442243	2.302585092994046	0.0	0.0
KIF17	2.70805020110221	1.3862943611198906	1.3862943611198906	1.6094379124341003	1.0986122886681098	2.0794415416798357	1.6094379124341003	1.6094379124341003	0.0	2.70805020110221	3.8918202981106265	2.772588722239781	2.8903717578961645	2.0794415416798357	2.0794415416798357	2.3978952727983707	2.8903717578961645	3.367295829986474	3.2188758248682006	2.772588722239781	2.5649493574615367	3.4011973816621555	3.2188758248682006	1.9459101490553132	2.302585092994046	3.4657359027997265	3.295836866004329	2.4849066497880004	1.9459101490553132	2.0794415416798357	2.1972245773362196	3.6888794541139363	3.5263605246161616	3.4657359027997265	2.3978952727983707	3.332204510175204	3.7376696182833684	1.9459101490553132	1.0986122886681098	2.4849066497880004	1.791759469228055	1.3862943611198906	2.4849066497880004	2.4849066497880004	1.0986122886681098	1.0986122886681098	2.302585092994046	1.6094379124341003	1.0986122886681098	1.3862943611198906	5.6240175061873385	6.559615237493242	1.0986122886681098	0.0
EPHA8	0.0	1.791759469228055	0.0	0.0	0.6931471805599453	0.0	0.6931471805599453	1.0986122886681098	0.0	1.3862943611198906	2.5649493574615367	0.6931471805599453	1.791759469228055	2.1972245773362196	1.0986122886681098	0.0	1.791759469228055	2.6390573296152584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.791759469228055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	1.791759469228055	0.6931471805599453	0.0	0.6931471805599453	0.0	0.0	0.0	0.0
MYOM3	3.332204510175204	3.1354942159291497	3.6635616461296463	1.9459101490553132	1.9459101490553132	2.833213344056216	3.091042453358316	3.295836866004329	2.833213344056216	4.574710978503383	4.624972813284271	3.044522437723423	2.8903717578961645	2.0794415416798357	3.295836866004329	2.8903717578961645	3.8501476017100584	3.713572066704308	6.490723534502507	5.883322388488279	5.820082930352362	5.4510384535657	5.187385805840755	4.1588830833596715	4.454347296253507	6.322565239927284	6.19644412779452	6.214608098422191	3.828641396489095	4.852030263919617	5.545177444479562	6.51025834052315	6.5337888379333435	6.18826412308259	6.210600077024653	6.401917196727186	6.9782137426306985	4.605170185988092	2.772588722239781	3.912023005428146	3.9318256327243257	5.572154032177765	5.476463551931511	5.545177444479562	3.5263605246161616	3.9889840465642745	4.736198448394496	3.8918202981106265	3.1780538303479458	4.0943445622221	3.6635616461296463	0.0	1.791759469228055	0.0
NIPAL3	7.538494999413465	7.406103381237015	7.931644021454311	6.349138991379798	6.261491684321042	6.421622267806518	6.9985096422506015	7.415776975415394	7.474204806496124	8.474494436883122	7.9617188159813645	6.570882962339584	6.9782137426306985	6.342121418721152	6.86484777797086	6.376726947898627	7.027314514039777	7.002155954403621	6.040254711277414	5.4116460518550396	5.19295685089021	6.066108090103747	5.849324779946859	4.653960350157523	5.318119993844216	5.934894195619588	5.8944028342648505	5.945420608606575	3.6375861597263857	4.605170185988092	5.429345628954441	6.236369590203704	5.971261839790462	5.723585101952381	6.124683390894205	6.421622267806518	6.70196036600254	4.927253685157205	3.9889840465642745	4.6443908991413725	4.3694478524670215	5.327876168789581	5.030437921392435	5.402677381872279	5.780743515792329	6.20455776256869	7.331714969726466	6.444131256700441	5.783825182329737	6.373319789577012	6.0330862217988015	5.973809611869261	0.0	0.0
CLIC4	7.051855622955894	7.004881989712859	7.845807502637805	6.091309882077698	6.09807428216624	6.647688373563329	7.550135342488429	6.9957661563048505	7.109062135687172	8.129469764784231	8.620110725422924	6.723832440821209	7.241366283322318	6.92951677076365	7.937374696163295	6.9411900550683745	8.224967478914584	7.944492163932159	7.351799869057777	6.71295620067707	6.1903154058531475	6.240275845170769	6.2166061010848646	5.720311776607412	6.4457198193855785	7.186901020411631	7.27655640271871	7.22983877815125	3.044522437723423	5.924255797414532	6.704414354964107	7.909122183211411	7.280008252884188	7.025538314638521	7.982757702011113	8.303504798872783	8.738414897167749	6.891625897052253	5.117993812416755	5.049856007249537	4.465908118654584	7.459914766241105	7.160069207596127	7.682482446534506	6.218600119691729	6.142037405587356	7.4073177104694174	7.635786861395585	6.97914527506881	7.385851078125209	8.770904744296866	9.768698226187489	6.661854740545311	3.4657359027997265
