	Series1_NHBE_Mock_1	Series1_NHBE_Mock_2	Series1_NHBE_Mock_3	Series9_NHBE_Mock_1	Series9_NHBE_Mock_2	Series9_NHBE_Mock_3	Series9_NHBE_Mock_4	Series1_NHBE_SARS-CoV-2_1	Series1_NHBE_SARS-CoV-2_2	Series1_NHBE_SARS-CoV-2_3	Series9_NHBE_IAV_1	Series9_NHBE_IAV_2	Series9_NHBE_IAV_3	Series9_NHBE_IAV_4	Series9_NHBE_IAVdNS1_1	Series9_NHBE_IAVdNS1_2	Series9_NHBE_IAVdNS1_3	Series9_NHBE_IAVdNS1_4	Series2_A549_Mock_1	Series2_A549_Mock_2	Series2_A549_Mock_3	Series3_A549_Mock_1	Series3_A549_Mock_2	Series4_A549_Mock_1	Series4_A549_Mock_2	Series5_A549_Mock_1	Series5_A549_Mock_2	Series5_A549_Mock_3	Series8_A549_Mock_1	Series8_A549_Mock_2	Series8_A549_Mock_3	Series2_A549_SARS-CoV-2_1	Series2_A549_SARS-CoV-2_2	Series2_A549_SARS-CoV-2_3	Series5_A549_SARS-CoV-2_1	Series5_A549_SARS-CoV-2_2	Series5_A549_SARS-CoV-2_3	Series4_A549_IAV_1	Series4_A549_IAV_2	Series3_A549_RSV_1	Series3_A549_RSV_2	Series8_A549_HPIV3_3	Series8_A549_HPIV3_2	Series8_A549_HPIV3_1	Series7_Calu3_Mock_1	Series7_Calu3_Mock_2	Series7_Calu3_Mock_3	Series7_Calu3_SARS-CoV-2_1	Series7_Calu3_SARS-CoV-2_2	Series7_Calu3_SARS-CoV-2_3	Series15_HealthyLungBiopsy_2	Series15_HealthyLungBiopsy_1	Series15_COVID19Lung_2	Series15_COVID19Lung_1
CPED1	0.6931471805599453	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	0.0	0.6931471805599453	0.0	1.0986122886681098	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	1.791759469228055	2.4849066497880004	2.833213344056216	2.302585092994046	3.1780538303479458	5.948034989180646	5.730099782973574	0.0	0.6931471805599453
LYPD5	2.5649493574615367	2.1972245773362196	2.5649493574615367	2.3978952727983707	2.3978952727983707	2.5649493574615367	3.713572066704308	2.4849066497880004	1.9459101490553132	3.6635616461296463	3.367295829986474	1.6094379124341003	3.258096538021482	2.5649493574615367	3.6375861597263857	2.9444389791664403	3.332204510175204	3.091042453358316	0.6931471805599453	1.0986122886681098	0.0	1.0986122886681098	0.0	0.0	0.6931471805599453	1.3862943611198906	0.0	0.6931471805599453	0.6931471805599453	1.0986122886681098	0.0	0.6931471805599453	0.6931471805599453	1.0986122886681098	0.6931471805599453	0.6931471805599453	0.6931471805599453	0.0	0.0	1.3862943611198906	0.6931471805599453	2.4849066497880004	2.0794415416798357	2.3978952727983707	3.8066624897703196	4.564348191467836	5.3706380281276624	4.844187086458591	4.406719247264253	4.852030263919617	4.356708826689592	6.6895992691789665	1.6094379124341003	0.0
CLEC7A	1.6094379124341003	2.0794415416798357	1.791759469228055	0.0	0.0	0.0	0.0	0.6931471805599453	1.791759469228055	2.302585092994046	0.0	0.0	1.6094379124341003	1.0986122886681098	2.6390573296152584	1.9459101490553132	3.5553480614894135	2.5649493574615367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.302585092994046	2.995732273553991	3.9889840465642745	3.9889840465642745	3.6888794541139363	4.343805421853684	5.988961416889864	4.941642422609304	4.927253685157205	2.772588722239781
ONECUT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	2.6390573296152584	2.1972245773362196	2.1972245773362196	2.833213344056216	2.5649493574615367	0.6931471805599453	1.791759469228055	2.5649493574615367	2.3978952727983707	2.5649493574615367	1.0986122886681098	2.0794415416798357	2.302585092994046	1.9459101490553132	2.70805020110221	2.4849066497880004	1.9459101490553132	2.70805020110221	2.772588722239781	1.9459101490553132	1.791759469228055	1.6094379124341003	1.3862943611198906	1.9459101490553132	2.1972245773362196	1.791759469228055	0.0	0.6931471805599453	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0
GUCD1	6.891625897052253	6.698268054115413	7.117205503164344	5.834810737062605	5.849324779946859	6.040254711277414	6.597145701886651	6.70073110954781	6.642486801367256	7.717796211013582	7.217443431696533	5.8377304471659395	5.84354441703136	5.081404364984463	6.566672429803241	6.230481447578482	6.137727054086234	6.361302477572996	7.340186835320115	6.795705775173514	6.543911845564792	7.274479558773871	7.05444965813294	5.69035945432406	6.3561076606958915	7.194436851100335	7.188412736496954	7.102499355774649	5.627621113690637	6.028278520230698	6.492239835020471	7.415175109613295	7.367077059881012	7.10002716662926	6.541029999189903	6.7912214627261855	7.284134806195205	5.54907608489522	4.875197323201151	5.7745515455444085	5.438079308923196	6.674561391814426	6.659293919683638	6.568077911411976	7.005789019253503	7.581719640125308	8.457018468380168	7.6362696033793735	7.0326242610280065	7.776115477098742	7.301822342137932	7.455298485683291	0.0	0.0
MAF1	6.536691597591305	6.508769136971682	7.048386408721883	6.214608098422191	6.142037405587356	6.480044561926653	7.0630481633881725	6.663132695990803	6.4967749901858625	7.643482907077201	7.590852123688581	6.194405391104672	6.192362489474872	5.5053315359323625	6.86171134048073	6.517671272912275	6.3818160174060985	7.038783541388542	8.24143968982973	7.67368812926773	7.4067107301776405	8.31434234336979	8.019283792916793	6.654152520183219	7.2909747781429814	8.273336598504486	8.191463051326927	8.103191752285786	7.259819610363186	6.877296071497429	7.447751280047908	8.290041618704489	8.25088114470065	7.941295570906532	7.8724551500639794	7.901377353792616	8.585785982881848	6.756932389247553	5.659482215759621	7.010311867307229	6.608000625296087	7.557472901614746	7.516977224604321	7.466799475018602	7.033506484287697	7.866338923046544	8.567506005289827	7.48605261786314	6.933423025730715	7.698029170272805	7.810758116529357	7.716460800176355	1.3862943611198906	0.0
IL1A	6.930494765951626	6.810142450115136	7.6787889981991535	6.315358001522335	6.309918278226516	7.15305163493748	7.893572073504902	7.596392304064196	7.661527081358517	8.764678074116606	9.21333588095598	7.590852123688581	7.009408932708637	6.315358001522335	8.783702698635217	8.114025442356757	9.376024287617113	9.629050706834368	3.1354942159291497	2.5649493574615367	1.6094379124341003	2.9444389791664403	2.9444389791664403	0.0	1.0986122886681098	2.5649493574615367	2.3978952727983707	3.1354942159291497	1.3862943611198906	1.791759469228055	1.791759469228055	4.174387269895637	3.7376696182833684	3.4339872044851463	5.493061443340548	5.8289456176102075	6.336825731146441	1.791759469228055	0.0	2.5649493574615367	1.6094379124341003	4.394449154672439	3.871201010907891	4.543294782270004	4.969813299576001	5.488937726156687	6.318968113746434	9.361859019615093	8.75273950944749	9.173053787190167	4.574710978503383	7.914252278742441	6.3835066348840055	3.4339872044851463
LAMB3	9.99938846691333	9.937454102099402	10.317416739056421	9.562615651570228	9.525224101853109	9.619797501353885	10.322592546348327	10.208432264538738	10.021759357614163	11.128585638477013	11.742663226610626	10.287729024192666	9.917834146243049	9.248695325852646	10.401866031000361	10.086475553873242	10.394120673014172	10.711056570694335	7.236339342754344	6.593044534142437	6.327936783729195	7.6511201757027	7.478734825567875	5.056245805348308	5.594711379601839	6.643789733147672	6.620073206530356	6.517671272912275	5.123963979403259	5.484796933490655	6.066108090103747	7.29776828253138	7.149916836132109	6.84587987526405	7.370230641807081	7.573017256052546	8.065893546964274	4.875197323201151	4.23410650459726	6.621405651764134	6.616065185132817	6.220590170099739	6.091309882077698	5.924255797414532	8.90720619496548	9.6445872815098	10.459296102128597	10.5610334618531	9.806921584559797	10.597209567846916	5.44673737166631	9.564863001346772	4.1588830833596715	2.3978952727983707
ORMDL3	6.46302945692067	6.476972362889683	6.926577033222725	5.568344503761097	5.564520407322694	5.771441123130016	6.263398262591624	6.295266001439646	6.385194398997726	7.363913501405819	7.00850518208228	5.53338948872752	5.796057750765372	4.9344739331306915	6.156978985585555	5.860786223465865	5.7899601708972535	5.991464547107982	7.001245622069476	6.529418838262226	6.133398042996649	6.818924065275521	6.848005274576363	5.170483995038151	5.529429087511423	7.049254841255837	6.826545223556594	6.887552571664617	4.672828834461906	5.4638318050256105	5.978885764901122	7.124478262493424	6.967909201801884	6.706862336602747	6.68586094706836	6.658011045870748	7.213031659834869	5.147494476813453	3.8918202981106265	5.484796933490655	5.2574953720277815	6.013715156042802	6.0867747269123065	5.993961427306569	9.747944236774778	10.475483531531923	11.246208742283606	10.398397186236718	9.764857469366598	10.51986167429016	7.00033446027523	7.018401799069201	2.5649493574615367	0.0
KIF4A	4.941642422609304	4.700480365792417	5.056245805348308	4.532599493153256	4.553876891600541	3.8501476017100584	4.5217885770490405	4.454347296253507	4.736198448394496	5.69035945432406	5.697093486505405	4.143134726391533	3.1354942159291497	1.9459101490553132	4.060443010546419	3.6375861597263857	2.70805020110221	2.995732273553991	7.61972421378267	7.001245622069476	6.852242569051878	6.284134161070802	6.126869184114185	6.2285110035911835	6.807934943699926	7.610357618312838	7.613324979540639	7.492760300922379	4.983606621708336	6.297109319933935	6.682108597449809	7.929846429742503	7.65728279297819	7.357556200910353	7.1284959456800365	7.102499355774649	7.763021309018518	7.1569563646156364	5.375278407684165	4.127134385045092	4.1588830833596715	7.079184394609668	6.815639990074331	7.2399325913204695	6.220590170099739	6.620073206530356	7.438971592395862	6.255750041753367	5.616771097666572	6.111467339502679	2.0794415416798357	1.3862943611198906	0.0	0.0
EXOSC5	3.871201010907891	3.5263605246161616	3.871201010907891	4.007333185232471	4.0943445622221	4.442651256490317	5.049856007249537	4.110873864173311	3.044522437723423	4.844187086458591	5.5909869805108565	4.060443010546419	4.442651256490317	3.6109179126442243	4.532599493153256	4.127134385045092	4.330733340286331	5.262690188904886	7.085901464365611	6.513230110912307	6.29156913955832	7.3613754289773485	6.968850378341948	5.552959584921617	6.035481432524756	7.134093721192866	6.9650803456014065	6.776506992372183	6.756932389247553	5.817111159963204	6.089044875446846	7.0909098220799835	7.061334366910438	6.740519359606223	6.812345094177479	6.812345094177479	7.347943823148687	5.41610040220442	5.043425116919247	6.021023349349527	5.616771097666572	6.068425588244111	6.163314804034641	5.929589143389895	5.817111159963204	6.55250788703459	7.237059026124737	6.0014148779611505	5.4680601411351315	6.175867270105761	5.231108616854587	5.8916442118257715	0.0	1.0986122886681098
PPP1R17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	0.0	2.1972245773362196	1.791759469228055	0.0	0.0
TRNP1	6.698268054115413	6.606650186198215	7.155396301896734	6.0330862217988015	6.091309882077698	6.439350371100098	7.142827401161621	6.380122536899765	6.455198563340122	7.690743163541872	7.29776828253138	5.717027701406222	6.202535517187923	5.501258210544727	6.884486652042782	6.539585955617669	6.520621127558696	7.0317412587631285	7.9441374911141125	7.3783837129967145	7.099201743553092	7.905072849498666	7.838737559599282	6.505784060128229	7.20934025660291	7.673223121121708	7.553286605600419	7.501634457883413	6.405228458030842	6.532334292222349	6.939253946041508	8.059908334578276	7.974532844130228	7.689828668736484	7.29776828253138	7.510430556378006	8.008698182988528	6.8501261661455	5.799092654460526	7.071573364211532	6.467698726104354	7.456454555176209	7.440146680662688	7.5766097669730375	7.663407664893479	8.333510708982942	9.009447429596793	7.354362330421477	7.017506142941256	7.744136627627991	4.74493212836325	5.87493073085203	1.0986122886681098	0.0
ATP10A	2.772588722239781	2.772588722239781	3.367295829986474	2.3978952727983707	2.5649493574615367	2.0794415416798357	2.70805020110221	3.091042453358316	2.833213344056216	3.871201010907891	4.143134726391533	2.70805020110221	4.68213122712422	3.6109179126442243	5.5134287461649825	5.003946305945459	5.966146739123692	6.249975242259483	6.481577129276431	5.983936280687191	5.6937321388027	5.332718793265369	5.19295685089021	4.276666119016055	4.897839799950911	6.248042874508429	6.29156913955832	6.274762021241939	3.8066624897703196	5.003946305945459	5.356586274672012	6.752270376141742	6.573680166960646	6.3080984415095305	5.926926025970411	6.154858094016418	6.626717749249025	4.844187086458591	3.6375861597263857	4.852030263919617	4.709530201312334	6.274762021241939	6.192362489474872	6.421622267806518	2.3978952727983707	2.3978952727983707	3.6375861597263857	3.6888794541139363	3.332204510175204	4.060443010546419	6.013715156042802	6.20050917404269	0.0	0.0
CD33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	1.3862943611198906	0.0	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	0.0	1.3862943611198906	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	0.0	1.0986122886681098	1.0986122886681098	1.0986122886681098	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9344739331306915	5.043425116919247	2.3978952727983707	1.3862943611198906
B3GALT5	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.6931471805599453	1.791759469228055	1.3862943611198906	1.6094379124341003	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0943445622221	3.4339872044851463	3.258096538021482	2.9444389791664403	3.044522437723423	2.1972245773362196	3.091042453358316	3.7612001156935624	3.4965075614664802	3.828641396489095	0.0	3.1354942159291497	3.5553480614894135	4.23410650459726	3.784189633918261	3.871201010907891	3.258096538021482	3.5553480614894135	3.8918202981106265	2.833213344056216	0.0	1.9459101490553132	2.302585092994046	3.7376696182833684	3.6109179126442243	3.6635616461296463	5.087596335232384	5.402677381872279	6.706862336602747	5.4680601411351315	4.762173934797756	5.484796933490655	0.0	0.0	0.0	0.0
CLIC3	4.31748811353631	4.795790545596741	5.10594547390058	5.652489180268651	5.8805329864007	6.021023349349527	6.642486801367256	4.997212273764115	4.3694478524670215	5.605802066295998	5.8377304471659395	4.248495242049359	5.793013608384144	5.10594547390058	6.173786103901937	5.730099782973574	6.016157159698354	7.141245122350491	2.302585092994046	2.302585092994046	1.9459101490553132	3.6888794541139363	3.4657359027997265	1.3862943611198906	1.9459101490553132	2.0794415416798357	1.6094379124341003	1.791759469228055	1.6094379124341003	0.6931471805599453	1.0986122886681098	2.302585092994046	2.70805020110221	1.9459101490553132	1.6094379124341003	2.8903717578961645	2.772588722239781	0.6931471805599453	1.6094379124341003	2.995732273553991	2.0794415416798357	0.0	1.0986122886681098	1.0986122886681098	2.1972245773362196	3.6375861597263857	4.060443010546419	2.5649493574615367	3.044522437723423	3.1780538303479458	5.733341276897746	5.958424693029782	0.0	0.0
HOXB6	2.9444389791664403	2.3978952727983707	2.833213344056216	1.791759469228055	1.9459101490553132	2.5649493574615367	2.8903717578961645	2.8903717578961645	2.6390573296152584	3.871201010907891	3.912023005428146	1.3862943611198906	1.9459101490553132	1.6094379124341003	2.995732273553991	2.8903717578961645	2.0794415416798357	2.772588722239781	5.855071922202427	5.214935757608986	4.787491742782046	5.602118820879701	5.147494476813453	4.48863636973214	4.919980925828125	5.783825182329737	5.808142489980444	5.762051382780177	3.9318256327243257	4.859812404361672	5.262690188904886	5.579729825986222	5.560681631015528	5.4638318050256105	4.919980925828125	5.0369526024136295	5.717027701406222	4.276666119016055	2.8903717578961645	4.430816798843313	3.4657359027997265	5.262690188904886	5.204006687076795	5.529429087511423	5.673323267171493	6.489204931325317	7.3727463664043285	6.2766434893416445	5.6131281063880705	6.38856140554563	4.143134726391533	5.537334267018537	0.0	0.0
TMEM59L	0.6931471805599453	0.6931471805599453	1.0986122886681098	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	4.406719247264253	3.6888794541139363	3.332204510175204	5.308267697401205	4.919980925828125	3.2188758248682006	3.7376696182833684	4.634728988229636	4.727387818712341	4.700480365792417	2.995732273553991	2.833213344056216	3.295836866004329	4.624972813284271	4.48863636973214	4.30406509320417	4.9344739331306915	5.1298987149230735	5.493061443340548	2.5649493574615367	1.3862943611198906	4.948759890378168	4.276666119016055	3.332204510175204	3.5553480614894135	1.9459101490553132	0.6931471805599453	2.1972245773362196	2.70805020110221	2.8903717578961645	2.4849066497880004	2.5649493574615367	2.6390573296152584	0.0	0.0	0.0
CTAGE4	1.0986122886681098	0.6931471805599453	1.3862943611198906	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	1.3862943611198906	1.0986122886681098	0.0	0.0	0.0	0.0	1.0986122886681098	0.6931471805599453	1.0986122886681098	1.0986122886681098	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.302585092994046	2.8903717578961645	3.6635616461296463	3.58351893845611	3.6109179126442243	3.58351893845611	1.0986122886681098	3.044522437723423	0.0	0.0
GABRB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	3.871201010907891	2.0794415416798357	0.0	0.0
LETM1	6.723832440821209	6.635946555686647	7.2254814727822945	6.46302945692067	6.364750756851911	6.60934924316738	7.260522598089852	6.90975328164481	6.78332520060396	7.895436006942965	8.09162741160107	6.660575149839686	6.652863029353347	6.028278520230698	7.105786129481271	6.655440350367647	6.725033642166843	7.113956109566034	7.215239978730097	6.684611727667927	6.493753839851686	6.956545443151569	6.576469569048224	5.579729825986222	6.192362489474872	7.0707241072602764	7.011213987350367	6.9440872082295275	5.7430031878094825	5.986452005284438	6.481577129276431	7.373374309910049	7.344072850573066	7.025538314638521	6.373319789577012	6.3473892096560105	7.104144092987527	5.786897381366708	5.0106352940962555	5.517452896464707	5.393627546352362	6.505784060128229	6.455198563340122	6.559615237493242	5.616771097666572	6.212606095751519	7.101675971619444	6.113682179832232	5.3230099791384085	6.102558594613569	6.317164686747284	7.174724309836376	0.0	0.0
GALK1	2.833213344056216	3.2188758248682006	3.6109179126442243	3.332204510175204	3.1780538303479458	3.58351893845611	4.31748811353631	3.4965075614664802	2.0794415416798357	3.5263605246161616	4.007333185232471	2.5649493574615367	3.5263605246161616	2.772588722239781	4.0943445622221	3.332204510175204	4.007333185232471	4.663439094112067	7.305188215393037	6.732210706467206	6.42648845745769	7.3395376954076745	7.114769448366463	5.2832037287379885	6.016157159698354	7.136483208590247	7.060476365999801	6.999422467507961	6.760414691083428	5.820082930352362	6.236369590203704	7.3031700512368	7.269616749608169	6.9985096422506015	5.863631175598097	6.131226489483141	6.432940092739179	4.709530201312334	4.343805421853684	6.419994928147142	5.811140992976701	5.805134968916488	6.1070228877422545	5.58724865840025	5.572154032177765	6.20455776256869	6.902742737158593	5.583496308781699	4.969813299576001	5.8377304471659395	6.285998094508865	5.19295685089021	1.9459101490553132	0.0
PARD6A	1.0986122886681098	1.6094379124341003	1.6094379124341003	0.0	1.0986122886681098	1.791759469228055	1.3862943611198906	2.1972245773362196	0.0	2.70805020110221	2.1972245773362196	1.0986122886681098	1.3862943611198906	1.3862943611198906	2.1972245773362196	1.9459101490553132	1.3862943611198906	1.3862943611198906	4.727387818712341	4.060443010546419	3.828641396489095	4.709530201312334	4.812184355372417	3.1354942159291497	3.8918202981106265	4.61512051684126	4.406719247264253	4.430816798843313	4.248495242049359	3.258096538021482	4.007333185232471	4.709530201312334	4.6913478822291435	4.653960350157523	4.007333185232471	4.0943445622221	4.804021044733257	2.6390573296152584	2.4849066497880004	3.4657359027997265	3.4011973816621555	3.7376696182833684	3.6635616461296463	3.713572066704308	4.418840607796598	5.480638923341991	6.0112671744041615	4.48863636973214	3.8501476017100584	4.727387818712341	4.68213122712422	4.174387269895637	0.0	0.0
TSPYL5	4.1588830833596715	4.330733340286331	4.7535901911063645	2.5649493574615367	2.70805020110221	2.1972245773362196	3.2188758248682006	4.07753744390572	4.2626798770413155	4.997212273764115	4.9344739331306915	3.044522437723423	3.2188758248682006	2.4849066497880004	2.70805020110221	2.4849066497880004	2.8903717578961645	3.258096538021482	6.597145701886651	6.0112671744041615	5.638354669333745	5.723585101952381	5.978885764901122	4.77912349311153	5.318119993844216	6.655440350367647	6.566672429803241	6.480044561926653	2.995732273553991	5.176149732573829	5.75890177387728	6.851184927493743	6.658011045870748	6.385194398997726	6.505784060128229	6.543911845564792	7.099201743553092	5.181783550292085	3.713572066704308	4.7535901911063645	4.127134385045092	6.0473721790462776	5.8664680569332965	6.184148890937483	0.0	0.0	0.0	0.0	0.0	0.0	5.342334251964811	6.251903883165888	1.6094379124341003	0.0
SYT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.772588722239781	2.6390573296152584	2.833213344056216	3.912023005428146	3.9889840465642745	1.791759469228055	1.0986122886681098	3.828641396489095	3.6109179126442243	3.912023005428146	2.6390573296152584	1.791759469228055	2.772588722239781	3.6635616461296463	3.367295829986474	2.8903717578961645	2.3978952727983707	2.833213344056216	3.4339872044851463	1.0986122886681098	0.6931471805599453	3.6109179126442243	3.044522437723423	2.302585092994046	2.4849066497880004	2.4849066497880004	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	1.6094379124341003	0.0	0.0
LPL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	1.0986122886681098	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.6931471805599453	1.3862943611198906	0.6931471805599453	0.0	1.0986122886681098	7.752335163302292	7.254177846456518	3.8066624897703196	0.0
LY6G6D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1972245773362196	3.4965075614664802	0.0	0.0
MMP1	5.8289456176102075	5.5254529391317835	6.2766434893416445	5.43372200355424	5.616771097666572	6.421622267806518	7.198931240688173	6.210600077024653	6.118097198041348	7.249925536717988	9.139166552521658	7.43307534889858	5.7745515455444085	5.14166355650266	7.719129840906732	6.885509670034818	6.19644412779452	6.635946555686647	1.0986122886681098	1.0986122886681098	0.6931471805599453	1.791759469228055	2.0794415416798357	0.0	0.0	2.302585092994046	1.0986122886681098	2.0794415416798357	0.0	1.0986122886681098	0.0	1.9459101490553132	1.791759469228055	1.9459101490553132	3.4011973816621555	4.343805421853684	4.465908118654584	0.6931471805599453	1.0986122886681098	3.6109179126442243	3.044522437723423	2.0794415416798357	1.0986122886681098	2.302585092994046	6.879355804460439	7.400620577371135	8.245121966478605	7.592870287844818	6.893656354602635	7.432483807917119	7.4342573821331355	11.595178036786669	3.091042453358316	0.0
FCGR3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.284134161070802	3.4965075614664802	6.796823718274855	3.2188758248682006
IER5L	4.127134385045092	4.276666119016055	4.634728988229636	4.624972813284271	4.804021044733257	5.44673737166631	6.025865973825314	3.970291913552122	4.007333185232471	4.844187086458591	5.869296913133774	3.9512437185814275	4.709530201312334	4.23410650459726	6.137727054086234	5.945420608606575	5.560681631015528	6.489204931325317	8.703506769479729	8.027802848370312	7.810758116529357	9.19664704484418	8.727129915243166	6.75343791859778	7.493873886783559	8.492285555710053	8.440744019252831	8.403800504061147	7.965545573129992	6.976348070447749	7.441906728051625	8.815518423966498	8.753055515138222	8.484669999710677	7.268920128193722	7.4815557019095165	7.848543482456679	6.311734809152915	5.814130531825066	8.708639655987193	7.869019376499023	7.086737934510577	7.218176838403408	6.827629234502852	6.769641976852503	7.689828668736484	8.18646442942209	6.501289670540389	6.400257445308821	7.238496840894365	4.8283137373023015	4.727387818712341	2.6390573296152584	1.0986122886681098
FLRT2	7.449498005382849	7.280697195384741	7.826842098158293	6.220590170099739	6.137727054086234	6.398594934535208	7.113142108707088	7.027314514039777	7.134890851565884	8.154500175151941	8.025516386489008	6.4967749901858625	6.257667587882639	5.730099782973574	6.882437470997847	6.340359303727752	6.318968113746434	6.093569770045136	4.574710978503383	3.912023005428146	3.7612001156935624	2.5649493574615367	2.1972245773362196	3.2188758248682006	3.784189633918261	5.365976015021851	5.209486152841421	5.327876168789581	1.3862943611198906	2.9444389791664403	3.5553480614894135	4.6443908991413725	4.343805421853684	3.9318256327243257	4.736198448394496	4.605170185988092	5.488937726156687	3.58351893845611	2.302585092994046	0.6931471805599453	1.0986122886681098	4.127134385045092	3.713572066704308	3.970291913552122	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	4.844187086458591	4.9344739331306915	2.6390573296152584	0.0
TRIM63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	0.0	0.0	1.6094379124341003	1.9459101490553132	0.0	0.0
IGSF9	5.545177444479562	5.8944028342648505	6.1675164908883415	5.8664680569332965	5.723585101952381	5.8289456176102075	6.436150368369428	5.8289456176102075	5.327876168789581	6.625392368007956	7.173958319756794	5.594711379601839	5.869296913133774	5.298317366548036	5.988961416889864	5.683579767338681	5.771441123130016	6.2166061010848646	2.3978952727983707	2.0794415416798357	2.3978952727983707	2.0794415416798357	2.9444389791664403	0.0	0.6931471805599453	2.3978952727983707	2.1972245773362196	2.302585092994046	0.0	0.0	1.9459101490553132	2.1972245773362196	2.1972245773362196	2.4849066497880004	1.0986122886681098	2.4849066497880004	2.70805020110221	1.6094379124341003	1.0986122886681098	0.6931471805599453	1.3862943611198906	0.0	1.3862943611198906	1.6094379124341003	4.356708826689592	5.170483995038151	6.077642243349034	3.9318256327243257	3.6109179126442243	4.31748811353631	0.6931471805599453	3.4657359027997265	0.6931471805599453	0.0
