	Series1_NHBE_Mock_1	Series1_NHBE_Mock_2	Series1_NHBE_Mock_3	Series9_NHBE_Mock_1	Series9_NHBE_Mock_2	Series9_NHBE_Mock_3	Series9_NHBE_Mock_4	Series1_NHBE_SARS-CoV-2_1	Series1_NHBE_SARS-CoV-2_2	Series1_NHBE_SARS-CoV-2_3	Series9_NHBE_IAV_1	Series9_NHBE_IAV_2	Series9_NHBE_IAV_3	Series9_NHBE_IAV_4	Series9_NHBE_IAVdNS1_1	Series9_NHBE_IAVdNS1_2	Series9_NHBE_IAVdNS1_3	Series9_NHBE_IAVdNS1_4	Series2_A549_Mock_1	Series2_A549_Mock_2	Series2_A549_Mock_3	Series3_A549_Mock_1	Series3_A549_Mock_2	Series4_A549_Mock_1	Series4_A549_Mock_2	Series5_A549_Mock_1	Series5_A549_Mock_2	Series5_A549_Mock_3	Series8_A549_Mock_1	Series8_A549_Mock_2	Series8_A549_Mock_3	Series2_A549_SARS-CoV-2_1	Series2_A549_SARS-CoV-2_2	Series2_A549_SARS-CoV-2_3	Series5_A549_SARS-CoV-2_1	Series5_A549_SARS-CoV-2_2	Series5_A549_SARS-CoV-2_3	Series4_A549_IAV_1	Series4_A549_IAV_2	Series3_A549_RSV_1	Series3_A549_RSV_2	Series8_A549_HPIV3_3	Series8_A549_HPIV3_2	Series8_A549_HPIV3_1	Series7_Calu3_Mock_1	Series7_Calu3_Mock_2	Series7_Calu3_Mock_3	Series7_Calu3_SARS-CoV-2_1	Series7_Calu3_SARS-CoV-2_2	Series7_Calu3_SARS-CoV-2_3	Series15_HealthyLungBiopsy_2	Series15_HealthyLungBiopsy_1	Series15_COVID19Lung_2	Series15_COVID19Lung_1
HSPA1L	3.8501476017100584	3.4011973816621555	3.5263605246161616	1.791759469228055	2.5649493574615367	1.9459101490553132	2.9444389791664403	3.4011973816621555	3.4339872044851463	4.795790545596741	4.060443010546419	2.3978952727983707	3.295836866004329	2.70805020110221	3.1354942159291497	2.5649493574615367	3.4657359027997265	3.828641396489095	4.127134385045092	3.4965075614664802	3.58351893845611	4.04305126783455	3.7612001156935624	3.091042453358316	3.332204510175204	4.110873864173311	3.9512437185814275	3.9512437185814275	1.6094379124341003	3.044522437723423	3.6109179126442243	4.406719247264253	4.276666119016055	4.1588830833596715	4.060443010546419	4.23410650459726	4.553876891600541	3.912023005428146	2.0794415416798357	3.044522437723423	3.044522437723423	4.204692619390966	3.6888794541139363	4.290459441148391	4.007333185232471	4.543294782270004	5.332718793265369	5.337538079701318	4.672828834461906	5.384495062789089	3.784189633918261	5.924255797414532	1.9459101490553132	0.0
CFB	5.777652323222656	5.627621113690637	5.929589143389895	4.143134726391533	4.007333185232471	3.1354942159291497	3.58351893845611	6.859614903654202	6.894670039433482	7.756195343948118	5.176149732573829	3.871201010907891	4.897839799950911	3.7376696182833684	7.563200592358071	7.257707677160043	8.782629654920699	9.29053691397046	5.560681631015528	5.262690188904886	4.890349128221754	8.313852267398207	8.16876982367527	2.302585092994046	3.258096538021482	6.066108090103747	5.820082930352362	5.713732805509369	4.454347296253507	4.770684624465665	5.337538079701318	6.669498089857879	6.556778356158042	6.234410725718371	7.3752557780097545	7.385851078125209	7.9865049385539955	3.091042453358316	1.3862943611198906	8.109826276018477	7.771067086065406	7.459914766241105	7.04141166379481	7.595889917718538	8.45126704130007	9.050288983827956	9.864954602819344	9.776449319365405	9.166910814048848	9.800568498528287	6.504288173536645	8.113726085970747	5.37989735354046	3.2188758248682006
GPSM3	4.343805421853684	4.0943445622221	4.663439094112067	3.912023005428146	3.4011973816621555	3.713572066704308	3.828641396489095	4.442651256490317	4.219507705176107	5.327876168789581	4.875197323201151	3.6888794541139363	3.258096538021482	2.4849066497880004	4.060443010546419	3.1780538303479458	3.4657359027997265	4.127134385045092	1.9459101490553132	2.1972245773362196	1.0986122886681098	3.5263605246161616	3.2188758248682006	1.791759469228055	1.9459101490553132	2.1972245773362196	1.9459101490553132	1.9459101490553132	1.791759469228055	1.0986122886681098	0.0	2.3978952727983707	2.1972245773362196	2.0794415416798357	2.4849066497880004	2.772588722239781	2.772588722239781	0.0	1.3862943611198906	2.6390573296152584	1.6094379124341003	1.6094379124341003	2.1972245773362196	0.6931471805599453	3.6109179126442243	4.219507705176107	5.0369526024136295	4.7535901911063645	4.007333185232471	4.912654885736052	7.213031659834869	6.975413927455952	5.313205979041787	3.2188758248682006
TAP1	6.133398042996649	6.1224928095143865	6.542471960506805	4.852030263919617	4.804021044733257	5.2832037287379885	5.846438775057725	6.329720905522696	6.322565239927284	7.347299700743164	7.190676034332207	5.802118375377063	6.354370040797351	5.4680601411351315	8.42222295382501	8.071218539969863	8.705828110266784	8.68710472813351	6.734591659972948	6.142037405587356	6.025865973825314	6.298949246855942	6.284134161070802	5.147494476813453	5.659482215759621	6.792344427470809	6.68586094706836	6.577861357721047	4.330733340286331	5.556828061699537	5.924255797414532	7.134093721192866	7.013915474810528	6.78105762593618	6.97166860472579	6.922643891475888	7.469083884921234	5.225746673713202	4.204692619390966	6.706862336602747	6.532334292222349	8.019283792916793	7.960672608388117	7.991253929840199	6.5638555265321274	7.224753405767971	8.0925452638913	9.277344600756656	8.57602797713713	9.33600338997184	7.66105638236183	9.061724347647399	3.2188758248682006	1.6094379124341003
RPS18	9.29394595583098	9.061492275239766	9.618335609937972	9.188605879830176	9.273690687476945	9.579348943073732	10.092536430079509	9.187992508312275	9.209940291954844	10.231783597873164	10.527123870331945	9.360913230455557	9.289151552400472	8.467372496432281	9.842090757670805	9.454227284428292	9.348274558065496	10.32456350815844	9.897670667214562	9.347751727799142	9.041921720351219	10.350798131234187	10.031792812689051	8.054204897064407	8.859505484519133	9.81890957606083	9.52617248784431	9.44683440765853	8.938006576471201	8.204671828950811	8.649448770536708	10.2254985853115	10.03688143570666	9.62832676063802	10.063094747044966	9.999615579630348	10.558673226808954	8.731981938347694	7.516433302915632	9.011523512653032	8.841448244098858	8.894533135798554	8.87514731685335	8.922391597295857	9.32259705432185	10.061217533302013	10.771281077324733	10.037799890143722	9.475930197953147	10.072048194080045	10.274085125315217	10.776724634932783	6.284134161070802	4.07753744390572
TAPBP	7.693937325509272	7.773594467360194	8.15248607578024	6.270988431858299	6.327936783729195	6.255750041753367	6.984716320118266	7.837554360881084	7.715569534520208	8.780941113572387	8.0040315078527	6.48768401848461	6.582025138892826	5.902633333401366	7.437206366871292	7.102499355774649	7.491645473605133	7.826842098158293	7.803435056952168	7.270312886079025	7.028201432058005	8.708309295891688	8.472195825485501	6.2324480165505225	6.829793737512425	7.587817219993427	7.644440761556566	7.623153068476902	6.244166900663736	6.400257445308821	7.1770187659099	8.015987811027237	7.880048200971577	7.669495251007694	7.696212639346407	7.8838232148921525	8.501470230951002	6.3578422665081	5.393627546352362	7.953669778649798	7.556427969440253	7.56734567601324	7.5485559791698735	7.764296006450518	8.067149039910106	8.762333040602343	9.600353375525426	9.3615151997733	8.67812085552252	9.400795428666859	8.2960476427647	8.906122330884303	5.231108616854587	3.091042453358316
ITPR3	8.371704884667631	8.273336598504486	8.703672758358856	7.734996194022781	7.624130585661289	7.676473646389156	8.439663988907	8.478036476215044	8.253748343328501	9.388319179336001	9.454148923733976	8.183397369998433	7.9617188159813645	7.257002707092073	8.22817689595132	7.9269635448629785	8.210124405164267	7.939515260662406	8.559677803022392	7.960672608388117	7.718685495198466	8.14002395246292	7.931284761525891	6.4692503167957724	7.061334366910438	8.112827478751374	8.144969417087875	8.042056410058754	5.236441962829949	6.898714534329988	7.426549072397305	8.597297435657898	8.589885876809678	8.299783171949787	8.595819511871428	8.758569510991506	9.264923249746474	6.846943139585379	5.488937726156687	7.328437352895162	6.901737206656574	7.8528278122817445	7.7752758464868625	7.806696372521179	7.9105906122564775	8.402455513945814	9.442166123673227	8.731497794063243	7.955425088912672	8.804625232612809	7.293017679772782	9.256937657352966	1.791759469228055	0.0
ETV7	2.1972245773362196	1.0986122886681098	1.6094379124341003	0.6931471805599453	0.6931471805599453	1.3862943611198906	0.6931471805599453	2.5649493574615367	2.5649493574615367	3.2188758248682006	0.6931471805599453	1.0986122886681098	1.9459101490553132	0.6931471805599453	5.739792912179234	5.332718793265369	5.556828061699537	6.38856140554563	0.0	0.0	0.0	1.3862943611198906	1.0986122886681098	0.6931471805599453	0.0	0.0	0.6931471805599453	0.0	0.6931471805599453	0.6931471805599453	0.0	1.3862943611198906	1.6094379124341003	0.6931471805599453	1.3862943611198906	0.6931471805599453	1.791759469228055	1.0986122886681098	0.0	2.0794415416798357	1.9459101490553132	3.4339872044851463	3.6109179126442243	3.5553480614894135	1.6094379124341003	3.295836866004329	3.9512437185814275	6.472346294500901	5.700443573390687	6.542471960506805	5.568344503761097	6.1092475827643655	4.442651256490317	0.0
TREML3P	0.6931471805599453	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	3.1780538303479458	2.0794415416798357	0.6931471805599453	1.0986122886681098	0.6931471805599453	0.0	0.0	0.6931471805599453	0.6931471805599453	1.0986122886681098	1.791759469228055	1.3862943611198906	1.0986122886681098	1.791759469228055	0.6931471805599453	1.791759469228055	0.0	0.0	1.0986122886681098	2.0794415416798357	0.0	1.0986122886681098	2.0794415416798357	1.3862943611198906	0.0	1.0986122886681098	0.0	1.3862943611198906	1.3862943611198906	2.995732273553991	3.295836866004329	3.970291913552122	1.6094379124341003
RPL7L1	6.834108738813838	6.756932389247553	7.336936913707618	6.57507584059962	6.535241271013659	6.877296071497429	7.480992162869525	6.579251212010101	6.767343125265392	7.754481547470383	8.274866820685254	6.769641976852503	6.8001700683022	6.304448802421981	7.195937226475569	6.612041034833092	6.8658910748834385	7.0967213784947605	6.736966958001855	6.139884552226255	5.978885764901122	5.313205979041787	5.37989735354046	5.153291594497779	5.855071922202427	6.584791392385716	6.4425401664681985	6.5638555265321274	2.70805020110221	5.375278407684165	5.908082938168931	7.01571242048723	6.937314081223682	6.651571873589727	6.794586580876499	6.61472560020376	7.2456550675945355	5.568344503761097	3.970291913552122	3.970291913552122	3.7612001156935624	6.2324480165505225	6.289715570908998	6.345636360828596	6.0473721790462776	6.492239835020471	7.545389749611823	7.009408932708637	6.102558594613569	6.964135612418245	5.476463551931511	6.345636360828596	0.0	0.0
RSPH9	1.0986122886681098	1.0986122886681098	0.0	0.0	0.6931471805599453	0.0	1.791759469228055	1.6094379124341003	0.6931471805599453	1.3862943611198906	1.6094379124341003	1.6094379124341003	0.0	0.0	1.6094379124341003	0.6931471805599453	1.0986122886681098	1.791759469228055	2.6390573296152584	2.0794415416798357	1.3862943611198906	3.871201010907891	3.8501476017100584	0.0	0.6931471805599453	2.3978952727983707	2.0794415416798357	2.3978952727983707	1.9459101490553132	1.0986122886681098	1.6094379124341003	2.995732273553991	2.5649493574615367	2.4849066497880004	3.044522437723423	3.6635616461296463	4.219507705176107	0.0	0.6931471805599453	3.332204510175204	2.70805020110221	1.9459101490553132	1.0986122886681098	1.6094379124341003	0.0	0.0	2.3978952727983707	1.0986122886681098	1.0986122886681098	1.6094379124341003	3.871201010907891	4.0943445622221	1.791759469228055	0.0
VEGFA	7.75190533307861	7.721791776817535	8.114324709155339	6.317164686747284	6.2878585601617845	6.54965074223381	7.206377291472252	7.909856667269403	7.9269635448629785	9.000113045928519	8.355614995760183	6.876264611890766	6.418364935936212	5.883322388488279	7.307202314764738	7.036148493750536	7.756623334538858	7.605890001053122	7.1098794630722715	6.551080335043404	6.393590753950631	7.3987862754199485	7.180069874302796	4.700480365792417	5.288267030694535	6.823286122355687	6.813444599510896	6.715383386334681	3.044522437723423	5.43372200355424	5.846438775057725	7.213031659834869	7.179307969504034	6.968850378341948	7.7488913372555315	8.467582690862903	8.642062173462106	5.645446897643238	4.553876891600541	6.230481447578482	5.736572297479192	6.511745329644728	6.261491684321042	6.582025138892826	7.821643126239982	8.34711636103872	9.342420712333391	9.602990383037504	8.98669669562029	9.662689065983198	7.820037989458753	10.293534407915912	4.61512051684126	2.6390573296152584
CYP39A1	2.833213344056216	3.091042453358316	3.4965075614664802	1.3862943611198906	2.1972245773362196	1.791759469228055	2.995732273553991	2.302585092994046	2.70805020110221	3.4657359027997265	3.1780538303479458	0.0	2.5649493574615367	1.9459101490553132	2.302585092994046	1.0986122886681098	2.4849066497880004	2.0794415416798357	2.4849066497880004	0.6931471805599453	0.6931471805599453	2.833213344056216	3.044522437723423	1.6094379124341003	1.9459101490553132	1.791759469228055	1.791759469228055	1.9459101490553132	0.0	0.6931471805599453	1.0986122886681098	2.9444389791664403	2.0794415416798357	2.302585092994046	2.4849066497880004	2.6390573296152584	3.295836866004329	2.302585092994046	0.0	2.5649493574615367	2.1972245773362196	2.1972245773362196	1.0986122886681098	2.0794415416798357	3.5553480614894135	4.007333185232471	4.3694478524670215	3.5263605246161616	3.1354942159291497	3.4965075614664802	4.143134726391533	3.1780538303479458	0.0	0.0
CRISP3	0.6931471805599453	1.0986122886681098	0.6931471805599453	0.6931471805599453	0.0	2.1972245773362196	2.772588722239781	0.0	0.0	0.6931471805599453	0.0	0.0	2.0794415416798357	1.3862943611198906	1.6094379124341003	1.0986122886681098	1.9459101490553132	2.1972245773362196	1.0986122886681098	0.0	0.0	2.4849066497880004	2.8903717578961645	0.0	0.0	0.0	0.6931471805599453	0.6931471805599453	0.0	0.6931471805599453	1.3862943611198906	1.9459101490553132	1.0986122886681098	1.0986122886681098	1.791759469228055	1.791759469228055	2.5649493574615367	0.0	0.0	2.3978952727983707	1.0986122886681098	0.0	0.0	1.0986122886681098	0.6931471805599453	2.0794415416798357	2.8903717578961645	1.791759469228055	1.9459101490553132	2.1972245773362196	1.791759469228055	1.3862943611198906	3.8066624897703196	0.0
OGFRL1	5.60947179518496	5.560681631015528	5.983936280687191	5.0369526024136295	5.087596335232384	5.627621113690637	6.400257445308821	5.602118820879701	5.501258210544727	6.697034247666484	7.126890808898808	5.375278407684165	6.0330862217988015	5.768320995793772	6.436150368369428	5.616771097666572	6.763884908562435	6.590301048196686	5.8522024797744745	5.0689042022202315	4.867534450455582	4.477336814478207	4.477336814478207	3.970291913552122	4.736198448394496	5.393627546352362	5.529429087511423	5.429345628954441	2.4849066497880004	3.784189633918261	4.624972813284271	6.129050210060545	5.849324779946859	5.676753802268282	6.274762021241939	6.363028103540465	6.883462586413092	4.7535901911063645	3.367295829986474	3.912023005428146	2.772588722239781	5.6240175061873385	5.187385805840755	5.817111159963204	5.062595033026967	5.056245805348308	6.139884552226255	6.54965074223381	6.186208623900494	6.590301048196686	5.1647859739235145	6.954638864880987	3.4339872044851463	0.0
EEF1A1	11.019694149605188	10.776745514592863	11.221516456110812	9.553646348175961	9.51980839774982	9.881906344502523	10.45995553418082	10.860651477619863	10.919352089306376	11.97184918813284	11.069742913232753	9.690727406601606	9.591512787515303	8.841448244098858	10.362840918533156	9.915613732333968	9.729372232289272	10.16957564417565	11.819019492299045	11.22895649043033	10.94056126018764	11.382463642106652	11.32411087397961	10.103321534414714	10.747680597969852	11.526601519953068	11.430977610322795	11.40743160708939	9.158625936289503	10.257343526911063	10.819958268212227	12.09412380779549	11.832694694078103	11.502895330932871	11.911010070718964	11.957906114560403	12.493680965262289	10.994487608202096	9.579210649614792	10.139863172619055	9.847287502847928	11.089561116974233	10.902831839545568	11.175058255827114	10.603287553926174	11.17720094873644	12.0558426032826	11.337500074864115	10.726104764547102	11.338095773934569	11.723291733364956	11.92803062477686	6.98100574072173	4.143134726391533
COL12A1	7.556427969440253	7.3632795869630385	7.8383433155571165	6.214608098422191	6.293419278846481	5.961005339623274	6.680854678790215	7.579167967396076	7.671360923190644	8.583542571957771	8.520985989654934	7.239214973779806	6.61338421837956	6.148468295917647	6.395261598115449	6.025865973825314	6.773080375655535	6.061456918928017	6.077642243349034	5.407171771460119	5.262690188904886	5.869296913133774	6.035481432524756	3.7612001156935624	4.543294782270004	6.028278520230698	5.69035945432406	5.886104031450156	2.1972245773362196	4.61512051684126	5.075173815233827	6.559615237493242	6.09807428216624	5.953243334287785	7.201170883281678	7.252762418053187	7.590346945602565	4.605170185988092	2.833213344056216	5.003946305945459	4.430816798843313	5.645446897643238	5.638354669333745	6.059123195581797	6.045005314036012	6.478509642208569	7.624130585661289	6.601230118728877	5.916202062607435	6.326149473155099	6.570882962339584	7.973155433444133	1.0986122886681098	0.0
